value	parameter	model
2	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
3	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
4	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
3	nMigration_China_Africa	glm_who
3	nMigration_China_Africa	glm_who
4	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
3	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
4	nMigration_China_Africa	glm_who
3	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
4	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
3	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
4	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
3	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
3	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
4	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
3	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
3	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
3	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
2	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
1	nMigration_China_Africa	glm_who
0	nMigration_China_Africa	glm_who
11	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
7	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
7	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
16	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
5	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
16	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
16	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
7	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
16	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
7	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
16	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
7	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
17	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
7	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
7	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
16	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
7	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
16	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
7	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
16	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
16	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
7	nMigration_China_Americas	glm_who
16	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
7	nMigration_China_Americas	glm_who
16	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
20	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
10	nMigration_China_Americas	glm_who
8	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
16	nMigration_China_Americas	glm_who
15	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
12	nMigration_China_Americas	glm_who
14	nMigration_China_Americas	glm_who
13	nMigration_China_Americas	glm_who
11	nMigration_China_Americas	glm_who
9	nMigration_China_Americas	glm_who
